,Squad,Comp,Player,Pos,Age,Min_Playing,Gls,Ast,G+A,xG_Expected,npxG_Expected,xAG_Expected,TklW_Tackles,Sh_Blocks,Int,Clr,Recov,xG_Expected_norm,xAG_Expected_norm,G+A_norm,TklW_Tackles_norm,Sh_Blocks_norm,Int_norm,Clr_norm,Recov_norm,Min_Playing_norm,Score,Rank
602,Chelsea,Premier League,Filip Jørgensen,GK,22.0,540.0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021834061135371178,0.15764843521497515,0.008974124817517318,482.0
1407,Leicester City,Premier League,Jeremy Monga,"FW,MF",,112.0,0,0,0,0.2,0.2,0.0,1,2,0,1,10,0.007936507936507938,0.0,0.0,0.0125,0.03508771929824561,0.0,0.004016064257028112,0.043668122270742356,0.0324656332260895,0.00876782933355766,483.0
677,Crystal Palace,Premier League,Jeffrey Schlupp,"MF,DF",31.0,103.00000000000001,0,0,0,0.2,0.2,0.2,0,0,0,2,6,0.007936507936507938,0.014084507042253523,0.0,0.0,0.0,0.0,0.008032128514056224,0.026200873362445413,0.0298332845861363,0.008401168112534982,484.0
432,Bournemouth,Premier League,Mark Travers,GK,25.0,450.00000000000006,0,0,0,0.0,0.0,0.0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.020080321285140562,0.013100436681222707,0.13132494881544313,0.00822528533909032,485.0
584,Chelsea,Premier League,Joshua Acheampong,DF,18.0,170.0,0,0,0,0.2,0.2,0.0,1,0,1,2,7,0.007936507936507938,0.0,0.0,0.0125,0.0,0.015151515151515152,0.008032128514056224,0.03056768558951965,0.049429657794676805,0.008165001733440773,486.0
659,Crystal Palace,Premier League,Odsonne Édouard,"MF,FW",26.0,115.0,0,0,0,0.4,0.4,0.0,0,0,0,1,5,0.015873015873015876,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.021834061135371178,0.03334308277274057,0.007721565170161756,487.0
1642,Manchester Utd,Premier League,Altay Bayındır,GK,26.0,360.0,0,0,0,0.0,0.0,0.0,0,0,0,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.013100436681222707,0.10500146241591109,0.007712323870519341,488.0
2359,Southampton,Premier League,Alex McCarthy,GK,34.0,450.00000000000006,0,0,0,0.0,0.0,0.0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.017467248908296942,0.13132494881544313,0.00764041309903841,489.0
796,Everton,Premier League,Harrison Armstrong,MF,17.0,48.0,0,0,0,0.4,0.4,0.1,0,0,0,1,2,0.015873015873015876,0.007042253521126762,0.0,0.0,0.0,0.0,0.004016064257028112,0.008733624454148471,0.01374670956420006,0.007495175379898946,490.0
2346,Southampton,Premier League,Maxwel Cornet,FW,27.0,72.0,0,0,0,0.2,0.2,0.0,5,0,0,2,2,0.007936507936507938,0.0,0.0,0.0625,0.0,0.0,0.008032128514056224,0.008733624454148471,0.020766305937408597,0.007382555326233046,491.0
803,Everton,Premier League,Roman Dixon,DF,19.0,90.0,0,0,0,0.0,0.0,0.0,5,0,1,3,6,0.0,0.0,0.0,0.0625,0.0,0.015151515151515152,0.012048192771084338,0.026200873362445413,0.026031003217315003,0.007096579225117996,492.0
2843,Wolves,Premier League,Pedro Lima,DF,18.0,70.0,0,0,0,0.1,0.1,0.1,0,0,2,5,3,0.003968253968253969,0.007042253521126762,0.0,0.0,0.0,0.030303030303030304,0.020080321285140562,0.013100436681222707,0.020181339572974553,0.0067821832868199495,493.0
653,Crystal Palace,Premier League,Jordan Ayew,"FW,MF",32.0,21.000000000000004,0,0,0,0.5,0.5,0.0,0,0,0,0,1,0.01984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.005849663644340451,0.006463204745951686,494.0
102,Aston Villa,Premier League,Kosta Nedeljković,DF,18.0,126.0,0,0,0,0.0,0.0,0.0,5,0,0,3,4,0.0,0.0,0.0,0.0625,0.0,0.0,0.012048192771084338,0.017467248908296942,0.036560397777127815,0.006428791972825454,495.0
2353,Southampton,Premier League,Albert Grønbaek,"FW,MF",23.0,143.0,0,0,0,0.1,0.1,0.0,1,1,0,1,6,0.003968253968253969,0.0,0.0,0.0125,0.017543859649122806,0.0,0.004016064257028112,0.026200873362445413,0.041532611874817195,0.006280146647646867,496.0
443,Brentford,Premier League,Rico Henry,DF,27.0,99.0,0,0,0,0.0,0.0,0.0,2,1,1,2,7,0.0,0.0,0.0,0.025,0.017543859649122806,0.015151515151515152,0.008032128514056224,0.03056768558951965,0.028663351857268208,0.006247927038074102,497.0
441,Brentford,Premier League,Yunus Emre Konak,"FW,MF",18.0,42.00000000000001,0,0,0,0.2,0.2,0.0,4,0,0,0,2,0.007936507936507938,0.0,0.0,0.05,0.0,0.0,0.0,0.008733624454148471,0.011991810470897925,0.005917224127204701,498.0
502,Brighton,Premier League,Billy Gilmour,MF,23.0,98.0,0,0,0,0.1,0.1,0.0,3,0,0,1,5,0.003968253968253969,0.0,0.0,0.0375,0.0,0.0,0.004016064257028112,0.021834061135371178,0.028370868675051186,0.005776525893848715,499.0
1188,Ipswich Town,Premier League,Ben Godfrey,DF,26.0,159.0,0,0,0,0.0,0.0,0.0,0,1,2,3,2,0.0,0.0,0.0,0.0,0.017543859649122806,0.030303030303030304,0.012048192771084338,0.008733624454148471,0.04621234279028956,0.0057420524983837744,500.0
407,Bournemouth,Premier League,Max Aarons,DF,24.0,86.0,0,0,0,0.0,0.0,0.0,2,1,1,0,7,0.0,0.0,0.0,0.025,0.017543859649122806,0.015151515151515152,0.0,0.03056768558951965,0.024861070488446914,0.005656206543930227,501.0
2514,Tottenham,Premier League,Dane Scarlett,"FW,MF",20.0,34.0,0,1,1,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.004016064257028112,0.013100436681222707,0.009651945013161743,0.005593741446506798,502.0
2357,Southampton,Premier League,Joe Lumley,GK,29.0,270.0,0,0,0,0.0,0.0,0.0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.008733624454148471,0.07867797601637906,0.004972989662080594,503.0
674,Crystal Palace,Premier League,Chadi Riad,DF,21.0,90.0,0,0,0,0.0,0.0,0.0,2,0,2,0,4,0.0,0.0,0.0,0.025,0.0,0.030303030303030304,0.0,0.017467248908296942,0.026031003217315003,0.004940064121432114,504.0
652,Crystal Palace,Premier League,Joachim Andersen,DF,28.0,90.0,0,0,0,0.0,0.0,0.0,1,0,0,7,7,0.0,0.0,0.0,0.0125,0.0,0.0,0.028112449799196786,0.03056768558951965,0.026031003217315003,0.004860556930301572,505.0
520,Brighton,Premier League,Jason Steele,GK,33.0,180.0,0,0,0,0.0,0.0,0.0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.03056768558951965,0.05235448961684703,0.004346911973169739,506.0
1634,Manchester City,Premier League,Rodri,MF,28.0,73.0,0,0,0,0.0,0.0,0.0,1,0,1,1,7,0.0,0.0,0.0,0.0125,0.0,0.015151515151515152,0.004016064257028112,0.03056768558951965,0.02105878911962562,0.004164702705884427,507.0
103,Aston Villa,Premier League,Robin Olsen,GK,34.0,226.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.008733624454148471,0.06580871599883006,0.0041287234483517385,508.0
516,Brighton,Premier League,Jakub Moder,MF,25.0,11.0,0,0,0,0.0,0.0,0.2,0,0,0,3,2,0.0,0.014084507042253523,0.0,0.0,0.0,0.0,0.012048192771084338,0.008733624454148471,0.0029248318221702253,0.0040022338608208564,509.0
2337,Southampton,Premier League,Carlos Alcaraz,MF,21.0,10.0,0,0,0,0.1,0.1,0.1,0,0,1,0,2,0.003968253968253969,0.007042253521126762,0.0,0.0,0.0,0.015151515151515152,0.0,0.008733624454148471,0.0026323486399532025,0.003924801306982384,510.0
2831,Wolves,Premier League,Nasser Djiga,DF,21.0,66.0,0,0,0,0.0,0.0,0.0,0,0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.01606425702811245,0.008733624454148471,0.019011406844106463,0.0037056159314698845,511.0
2826,Wolves,Premier League,Daniel Bentley,GK,31.0,180.0,0,0,0,0.0,0.0,0.0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.017467248908296942,0.05235448961684703,0.0036918901391086046,512.0
1659,Manchester Utd,Premier League,Tyrell Malacia,DF,24.0,100.0,0,0,0,0.0,0.0,0.0,1,0,1,1,3,0.0,0.0,0.0,0.0125,0.0,0.015151515151515152,0.004016064257028112,0.013100436681222707,0.02895583503948523,0.0036861925564625605,513.0
421,Bournemouth,Premier League,Neto,GK,35.0,180.0,0,0,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.013100436681222707,0.05235448961684703,0.0034735495277548926,514.0
1637,Manchester City,Premier League,Jahmai Simpson-Pusey,DF,18.0,96.0,0,0,0,0.0,0.0,0.0,0,1,0,2,3,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.008032128514056224,0.013100436681222707,0.02778590231061714,0.003323116357750944,515.0
2349,Southampton,Premier League,Samuel Edozie,"DF,FW",21.0,65.0,0,0,0,0.0,0.0,0.1,1,0,0,0,1,0.0,0.007042253521126762,0.0,0.0125,0.0,0.0,0.0,0.004366812227074236,0.01871892366188944,0.003187737498673536,516.0
678,Crystal Palace,Premier League,Joel Ward,DF,34.0,71.0,0,0,0,0.0,0.0,0.0,0,0,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.03056768558951965,0.020473822755191575,0.0031544850557897785,517.0
2784,West Ham,Premier League,Lewis Orford,MF,18.0,49.0,0,0,0,0.0,0.0,0.0,0,0,1,0,7,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.03056768558951965,0.014039192746417082,0.0029879196743725946,518.0
1965,Nott'ham Forest,Premier League,Eric da Silva Moreira,"MF,DF",18.0,30.0,0,0,0,0.0,0.0,0.0,2,0,1,0,2,0.0,0.0,0.0,0.025,0.0,0.015151515151515152,0.0,0.008733624454148471,0.008482012284293653,0.0028683575944978643,519.0
457,Brentford,Premier League,Hákon Rafn Valdimarsson,GK,22.0,145.0,0,0,0,0.0,0.0,0.0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.004366812227074236,0.04211757823925124,0.002725825949019085,520.0
888,Fulham,Premier League,Martial Godo,"FW,DF",21.0,24.0,0,0,0,0.0,0.0,0.1,0,0,1,0,1,0.0,0.007042253521126762,0.0,0.0,0.0,0.015151515151515152,0.0,0.004366812227074236,0.006727113190991518,0.0027207227327043977,521.0
79,Arsenal,Premier League,Takehiro Tomiyasu,DF,25.0,7.0,0,0,0,0.2,0.2,0.0,0,0,0,1,0,0.007936507936507938,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.0017548990933021352,0.0026695005484688936,522.0
1417,Leicester City,Premier League,Danny Ward,GK,31.0,135.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.004366812227074236,0.039192746417081016,0.0023787811450591686,523.0
434,Bournemouth,Premier League,Ben Winterburn,"MF,FW",19.0,24.0,0,0,0,0.0,0.0,0.0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.008733624454148471,0.006727113190991518,0.002288188397408515,524.0
1191,Ipswich Town,Premier League,Marcus Harness,MF,28.0,45.0,0,0,0,0.0,0.0,0.0,0,1,0,1,2,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.004016064257028112,0.008733624454148471,0.01286926001754899,0.0021581404188924192,525.0
598,Chelsea,Premier League,Marc Guiu,FW,18.0,73.0,0,0,0,0.0,0.0,0.0,1,0,0,0,2,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.008733624454148471,0.02105878911962562,0.002114620678688705,526.0
1612,Manchester City,Premier League,Oscar Bobb,FW,21.0,16.0,0,0,0,0.0,0.0,0.1,0,0,0,0,2,0.0,0.007042253521126762,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.004387247733255338,0.002064494313595543,527.0
2338,Southampton,Premier League,Samuel Amo-Ameyaw,"FW,DF",18.0,28.0,0,0,0,0.0,0.0,0.1,0,0,0,0,1,0.0,0.007042253521126762,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.007897045919859609,0.002021643611572045,528.0
1662,Manchester Utd,Premier League,Scott McTominay,MF,27.0,19.0,0,0,0,0.1,0.1,0.0,0,0,0,1,1,0.003968253968253969,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.004366812227074236,0.005264697279906405,0.0018728548786766282,529.0
801,Everton,Premier League,Youssef Chermiti,"FW,MF",20.0,45.0,0,0,0,0.1,0.1,0.0,0,0,0,0,0,0.003968253968253969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01286926001754899,0.00183393919135364,530.0
453,Brentford,Premier League,Gustavo Nunes,"FW,MF",18.0,12.0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0.0,0.0,0.0,0.025,0.0,0.0,0.008032128514056224,0.0,0.0032173150043872476,0.0018124721759221738,531.0
2491,Tottenham,Premier League,Brandon Austin,GK,25.0,90.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.004366812227074236,0.026031003217315003,0.0017206939850708677,532.0
2355,Southampton,Premier League,Joachim Kayi Sanda,DF,17.0,14.0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0038022813688212928,0.00170526558359258,533.0
1913,Newcastle Utd,Premier League,Matt Targett,DF,28.0,21.000000000000004,0,0,0,0.0,0.0,0.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.004016064257028112,0.008733624454148471,0.005849663644340451,0.0016875433753516095,534.0
1397,Leicester City,Premier League,Odsonne Édouard,FW,26.0,29.0,0,0,0,0.0,0.0,0.0,1,0,0,1,1,0.0,0.0,0.0,0.0125,0.0,0.0,0.004016064257028112,0.004366812227074236,0.008189529102076631,0.001453620279308949,535.0
59,Arsenal,Premier League,Nathan Butler-Oyedeji,FW,21.0,7.0,0,0,0,0.1,0.1,0.0,0,0,0,0,0,0.003968253968253969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017548990933021352,0.0012782211451412974,536.0
667,Crystal Palace,Premier League,Caleb Kporha,DF,18.0,13.0,0,0,0,0.0,0.0,0.0,1,0,0,1,1,0.0,0.0,0.0,0.0125,0.0,0.0,0.004016064257028112,0.004366812227074236,0.0035097981866042704,0.0012196337335353311,537.0
605,Chelsea,Premier League,Shumaira Mheuka,MF,16.0,1.0,0,0,0,0.1,0.1,0.0,0,0,0,0,0,0.003968253968253969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761906,538.0
1398,Leicester City,Premier League,Jake Evans,FW,,24.0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0125,0.0,0.0,0.004016064257028112,0.0,0.006727113190991518,0.0011621588724009817,539.0
461,Brentford,Premier League,Ryan Trevitt,MF,21.0,4.0,0,0,0,0.0,0.0,0.0,1,0,0,0,2,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.008733624454148471,0.0008774495466510676,0.0011055537000399772,540.0
2350,Southampton,Premier League,Ronnie Edwards,DF,21.0,12.0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0032173150043872476,0.0010380587326755029,541.0
2847,Wolves,Premier League,Daniel Podence,"MF,FW",28.0,48.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.01374670956420006,0.0009056760895637149,542.0
497,Brighton,Premier League,Eiran Cashin,DF,22.0,20.0,0,0,0,0.0,0.0,0.0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.004366812227074236,0.005557180462123428,0.0008978060601626944,543.0
2497,Tottenham,Premier League,Alfie Dorrington,DF,19.0,14.0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013100436681222707,0.0038022813688212928,0.0008451359025022,544.0
446,Brentford,Premier League,Kim Jisoo,DF,19.0,30.0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.0,0.008482012284293653,0.000825707039917494,545.0
455,Brentford,Premier League,Frank Onyeka,MF,26.0,25.0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.007019596373208541,0.0007876610413678506,546.0
430,Bournemouth,Premier League,Julio Soler,"DF,FW",19.0,11.0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0029248318221702253,0.0007712415911085114,547.0
507,Brighton,Premier League,Harry Howell,FW,15.0,7.0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0017548990933021352,0.0007127449546651069,548.0
651,Crystal Palace,Premier League,Asher Agbinone,MF,18.0,6.0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0014624159110851126,0.0006981207955542557,549.0
1387,Leicester City,Premier League,Olabade Aluko,DF,,2.0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0002924831822170225,0.0006396241591108512,550.0
427,Bournemouth,Premier League,Zain Silcott-Duberry,FW,19.0,1.0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0006250000000000001,551.0
1629,Manchester City,Premier League,Divin Mubama,FW,19.0,28.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.007897045919859609,0.0006131929073466923,552.0
586,Chelsea,Premier League,Mathis Amougou,MF,18.0,8.0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.0020473822755191578,0.0005390503364833814,553.0
519,Brighton,Premier League,Jeremy Sarmiento,MF,22.0,9.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.00233986545773618,0.0003353338842405208,554.0
2828,Wolves,Premier League,Chiquinho,MF,24.0,7.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0017548990933021352,0.00030608556601881856,555.0
1616,Manchester City,Premier League,Claudio Echeverri,FW,18.0,6.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0014624159110851126,0.0002914614069079674,556.0
452,Brentford,Premier League,Jayden Meghoma,DF,18.0,5.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.00116993272886809,0.0002768372477971163,557.0
69,Arsenal,Premier League,Reiss Nelson,FW,24.0,3.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.000584966364434045,0.00023005153107310785,558.0
904,Fulham,Premier League,Carlos Vinícius,"MF,FW",29.0,16.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004387247733255338,0.0002193623866627669,559.0
2772,West Ham,Premier League,Kaelan Casey,DF,19.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0002008032128514056,560.0
1633,Manchester City,Premier League,Vitor Reis,DF,18.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0002008032128514056,560.0
1513,Liverpool,Premier League,Vitezslav Jaros,GK,23.0,12.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032173150043872476,0.00016086575021936238,561.0
2505,Tottenham,Premier League,Will Lankshear,"FW,MF",19.0,11.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029248318221702253,0.00014624159110851126,562.0
1506,Liverpool,Premier League,Jayden Danns,MF,18.0,11.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029248318221702253,0.00014624159110851126,562.0
808,Everton,Premier League,Mason Holgate,"FW,DF",27.0,6.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014624159110851126,7.312079555425563e-05,563.0
2844,Wolves,Premier League,Mateus Mane,MF,,2.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002924831822170225,1.4624159110851126e-05,564.0
1186,Ipswich Town,Premier League,George Edmundson,DF,26.0,2.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002924831822170225,1.4624159110851126e-05,564.0
901,Fulham,Premier League,Jay Stansfield,MF,21.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
1388,Leicester City,Premier League,Will Alves,FW,19.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
2848,Wolves,Premier League,Alfie Pond,DF,20.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
1401,Leicester City,Premier League,Michael Golding,MF,18.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
423,Bournemouth,Premier League,Remy Rees-Dottin,FW,18.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
2841,Wolves,Premier League,Tom King,GK,29.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
2853,Wolves,Premier League,Boubacar Traoré,MF,22.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
